ID;LONGITUDE;LATITUDE
19777;-51217877;-30079622
19778;-51230161;-30072975
19779;-51230493;-30073228
19780;-51226239;-30075645
19781;-51172982;-30081745
19782;-51192820;-30081799
19783;-51192653;-30081056
19784;-51193260;-30081680
19785;-51194688;-30078708
19786;-51191974;-30078333
19787;-51197727;-30078990
19788;-51161872;-30079444
19789;-51156279;-30210774
19790;-51145312;-30206548
19791;-51110846;-30111047
19792;-51111125;-30111189
19793;-51111307;-30111092
19794;-51089310;-30027016
19795;-51089575;-30027041
19796;-51089229;-30026699
19797;-51088824;-30026723
19798;-51130044;-30047705
19799;-51106365;-30117273
19800;-51098883;-30115096
19801;-51111267;-30114805
19802;-51177172;-30072848
19803;-51185089;-30073670
19804;-51185100;-30073793
19805;-51164236;-30073868
19806;-51178465;-30093968
19807;-51170878;-30068912
19808;-51183001;-30085767
19809;-51182567;-30085658
19810;-51171008;-30072216
19811;-51184370;-30072738
19812;-51184003;-30072790
19813;-51187830;-30076870
19814;-51187673;-30076889
19815;-51161084;-30072460
19816;-51160773;-30072462
19817;-51172825;-30068084
19818;-51174277;-30067374
19819;-51173682;-30067212
19820;-51172678;-30066792
19821;-51171468;-30066621
19822;-51171330;-30066352
19823;-51166250;-30069804
19824;-51166333;-30071071
19825;-51222929;-30075910
19826;-51207214;-30060580
19827;-51196106;-30066368
19828;-51214500;-30068776
19829;-51217423;-30068788
19830;-51219774;-30072247
19831;-51227195;-30072467
19832;-51223955;-30069154
19833;-51221347;-30071469
19834;-51217783;-30071629
19835;-51217697;-30070916
19836;-51228642;-30071456
19837;-51226978;-30073088
19838;-51227073;-30072810
19839;-51226385;-30072638
19840;-51215996;-30068700
19841;-51216281;-30068339
19842;-51215536;-30071275
19843;-51216158;-30070873
19844;-51229419;-30073387
19845;-51223380;-30075055
19846;-51223956;-30074675
19847;-51234036;-30082576
19848;-51234581;-30083028
19849;-51234320;-30082917
19850;-51238373;-30082178
19851;-51237360;-30083606
19852;-51236239;-30083627
19853;-51222118;-30073631
19854;-51223978;-30069696
19855;-51187912;-30076888
19856;-51188263;-30075414
19857;-51189615;-30076359
19858;-51169585;-30076993
19859;-51169531;-30077158
19860;-51186200;-30077153
19861;-51185776;-30077146
19862;-51187237;-30077019
19863;-51186432;-30077241
19864;-51168976;-30076873
19865;-51181517;-30073060
19866;-51180855;-30073622
19867;-51171299;-30073765
19868;-51193190;-30080646
19869;-51193543;-30080156
19870;-51192126;-30079795
19871;-51164994;-30075051
19872;-51164503;-30074364
19873;-51220120;-30074784
19874;-51222777;-30075730
19875;-51224735;-30075470
19876;-51217401;-30078830
19877;-51223565;-30078691
19878;-51222691;-30077277
19879;-51218877;-30076497
19880;-51220884;-30076463
19881;-51222536;-30075449
19882;-51223761;-30074477
19883;-51223722;-30073944
19884;-51224746;-30073117
19885;-51218003;-30074876
19886;-51218441;-30070479
19887;-51217915;-30070398
19888;-51220311;-30070919
19889;-51226277;-30072913
19890;-51219793;-30077161
19891;-51226366;-30077233
19892;-51217929;-30079218
19893;-51218124;-30078959
19894;-51223234;-30078874
19895;-51222622;-30079201
19896;-51218029;-30079297
19897;-51225364;-30079488
19898;-51216691;-30081766
19899;-51217155;-30078643
19900;-51217584;-30078619
19901;-51225095;-30079763
19902;-51218060;-30079977
19903;-51165570;-30074615
19904;-51179762;-30075798
19905;-51171612;-30075291
19906;-51193190;-30079139
19907;-51192959;-30079032
19908;-51170505;-30068812
19909;-51178810;-30069109
19910;-51178365;-30069295
19911;-51182558;-30069317
19912;-51182180;-30068897
19913;-51165201;-30067235
19914;-51176576;-30067497
19915;-51183623;-30068076
19916;-51176881;-30067455
19917;-51177433;-30068162
19918;-51181502;-30068820
19919;-51180687;-30069394
19920;-51184873;-30069446
19921;-51161294;-30069502
19922;-51161004;-30069468
19923;-51161348;-30069254
19924;-51161279;-30074839
19925;-51200476;-30074675
19926;-51171839;-30074527
19927;-51171718;-30074935
19928;-51232931;-30076810
19929;-51229689;-30076794
19930;-51231176;-30076976
19931;-51233249;-30077145
19932;-51230487;-30076746
19933;-51232275;-30077514
19934;-51224249;-30074566
19935;-51224043;-30074012
19936;-51218275;-30076604
19937;-51228218;-30076575
19938;-51227287;-30075892
19939;-51221730;-30070638
19940;-51223182;-30074809
19941;-51226178;-30074831
19942;-51226465;-30075055
19943;-51221331;-30080283
19944;-51215357;-30080758
19945;-51223764;-30081159
19946;-51223681;-30081239
19947;-51223498;-30081443
19948;-51223394;-30081550
19949;-51223269;-30081671
19950;-51217880;-30082655
19951;-51218385;-30078357
19952;-51218078;-30078239
19953;-51168579;-30068227
19954;-51168111;-30068170
19955;-51168642;-30067874
19956;-51168611;-30068052
19957;-51168347;-30076928
19958;-51168257;-30077325
19959;-51169852;-30061617
19960;-51169423;-30063814
19961;-51179912;-30067149
19962;-51184139;-30068182
19963;-51184417;-30068651
19964;-51160168;-30072201
19965;-51159948;-30072448
19966;-51177877;-30072428
19967;-51177684;-30072549
19968;-51212164;-30071498
19969;-51210228;-30071303
19970;-51207645;-30069089
19971;-51207883;-30067960
19972;-51207670;-30065962
19973;-51230954;-30077701
19974;-51235455;-30077574
19975;-51237697;-30077847
19976;-51236205;-30077681
19977;-51233113;-30072596
19978;-51243111;-30079175
19979;-51195274;-30069124
19980;-51241212;-30072328
19981;-51240026;-30069344
19982;-51241605;-30073036
19983;-51217682;-30082510
19984;-51216145;-30079755
19985;-51223293;-30075761
19986;-51222361;-30074346
19987;-51223785;-30075529
19988;-51224342;-30075073
19989;-51223554;-30075256
19990;-51164396;-30076750
19991;-51164188;-30077308
19992;-51164819;-30077318
19993;-51164984;-30076818
19994;-51200645;-30074414
19995;-51201420;-30074619
19996;-51194295;-30073357
19997;-51168848;-30075103
19998;-51168981;-30074870
19999;-51168836;-30075167
20000;-51168721;-30074882
20001;-51174162;-30071399
20002;-51174900;-30071263
20003;-51173926;-30070892
20004;-51174629;-30072180
20005;-51174074;-30069745
20006;-51173946;-30069718
20007;-51173898;-30070030
20008;-51175012;-30071243
20009;-51173925;-30070893
20010;-51216535;-30075573
20011;-51215932;-30080130
20012;-51219380;-30083144
20013;-51219462;-30082556
20014;-51221638;-30080475
20015;-51196425;-30066217
20016;-51197802;-30067213
20017;-51194008;-30064593
20018;-51234644;-30078323
20019;-51234496;-30067343
20020;-51233951;-30067776
20021;-51235693;-30077633
20022;-51235455;-30077575
20023;-51236441;-30078101
20024;-51187285;-30064260
20025;-51231607;-30081696
20026;-51217187;-30073220
20027;-51226493;-30065604
20028;-51225284;-30066360
20029;-51229060;-30066301
20030;-51227967;-30066762
20031;-51230053;-30065953
20032;-51166289;-30069640
20033;-51159896;-30071240
20034;-51186087;-30077395
20035;-51166138;-30077540
20036;-51187205;-30077659
20037;-51186607;-30077670
20038;-51169364;-30077529
20039;-51169194;-30077724
20040;-51216495;-30074950
20041;-51244081;-30081672
20042;-51226462;-30067511
20043;-51228794;-30077975
20044;-51192015;-30067913
20045;-51196308;-30067485
20046;-51196876;-30067289
20047;-51211775;-30079813
20048;-51209625;-30053738
20049;-51216046;-30058628
20050;-51216047;-30058628
20051;-51215751;-30059092
20052;-51237925;-30084281
20053;-51238665;-30084393
20054;-51239297;-30083918
20055;-51237288;-30082206
20056;-51229706;-30082405
20057;-51234135;-30082752
20058;-51196289;-30063873
20059;-51196475;-30067619
20060;-51196349;-30067846
20061;-51198103;-30067731
20062;-51196224;-30067754
20063;-51196223;-30067755
20064;-51196270;-30066286
20065;-51196083;-30066130
20066;-51164709;-30077757
20067;-51164398;-30077736
20068;-51188017;-30077754
20069;-51166731;-30079250
20070;-51172190;-30079125
20071;-51166252;-30079328
20072;-51165950;-30079190
20073;-51196663;-30079324
20074;-51197963;-30079408
20075;-51191513;-30078078
20076;-51165054;-30078100
20077;-51199445;-30078123
20078;-51216577;-30073626
20079;-51226346;-30068910
20080;-51228345;-30067899
20081;-51228371;-30067464
20082;-51228511;-30067740
20083;-51161486;-30049808
20084;-51161194;-30049794
20085;-51183001;-30085766
20086;-51183235;-30085466
20087;-51190410;-30084137
20088;-51237579;-30084397
20089;-51238221;-30084711
20090;-51211555;-30060652
20091;-51211562;-30061098
20092;-51207216;-30060580
20093;-51208191;-30061229
20094;-51215709;-30061232
20095;-51210481;-30062109
20096;-51211824;-30062464
20097;-51215738;-30061978
20098;-51179351;-30073723
20099;-51188673;-30073728
20100;-51187919;-30073585
20101;-51164601;-30073613
20102;-51164698;-30073720
20103;-51164398;-30073872
20104;-51164375;-30073998
20105;-51192136;-30069759
20106;-51232437;-30077351
20107;-51237608;-30077271
20108;-51232919;-30077579
20109;-51237434;-30078414
20110;-51235901;-30078732
20111;-51210443;-30059421
20112;-51208048;-30052880
20113;-51206927;-30053119
20114;-51211797;-30053535
20115;-51210862;-30053621
20116;-51205198;-30053943
20117;-51210840;-30058762
20118;-51227690;-30077124
20119;-51237642;-30084783
20120;-51241364;-30081966
20121;-51230866;-30080418
20122;-51231510;-30075622
20123;-51226316;-30069111
20124;-51225976;-30067916
20125;-51227814;-30064797
20126;-51219428;-30073617
20127;-51226186;-30063503
20128;-51222596;-30078119
20129;-51218368;-30081791
20130;-51224501;-30079469
20131;-51217653;-30080404
20132;-51222621;-30079682
20133;-51218109;-30078518
20134;-51223770;-30078553
20135;-51218150;-30078445
20136;-51217793;-30078327
20137;-51164826;-30074069
20138;-51182991;-30068995
20139;-51161690;-30069557
20140;-51182791;-30069556
20141;-51183370;-30069168
20142;-51189978;-30077485
20143;-51158555;-30079913
20144;-51199927;-30077591
20145;-51196189;-30083335
20146;-51194559;-30084179
20147;-51193540;-30084368
20148;-51189418;-30085913
20149;-51182735;-30090010
20150;-51211053;-30059680
20151;-51194201;-30069225
20152;-51198615;-30068609
20153;-51198913;-30069130
20154;-51203284;-30068294
20155;-51192429;-30068379
20156;-51193418;-30067612
20157;-51199658;-30068163
20158;-51229821;-30065471
20159;-51223921;-30063564
20160;-51225479;-30067610
20161;-51224778;-30067947
20162;-51224776;-30067375
20163;-51225416;-30067558
20164;-51221217;-30072130
20165;-51220963;-30072825
20166;-51220748;-30072778
20167;-51220529;-30072715
20168;-51165215;-30073905
20169;-51176678;-30072210
20170;-51159972;-30071872
20171;-51222732;-30077325
20172;-51226493;-30078342
20173;-51218573;-30079085
20174;-51225682;-30077708
20175;-51236652;-30078360
20176;-51201947;-30073866
20177;-51200346;-30069352
20178;-51202857;-30069750
20179;-51202050;-30069725
20180;-51193278;-30063642
20181;-51193753;-30064130
20182;-51195529;-30065620
20183;-51231353;-30071201
20184;-51232923;-30070148
20185;-51185941;-30085004
20186;-51185228;-30084385
20187;-51194331;-30083327
20188;-51174229;-30084139
20189;-51194447;-30083264
20190;-51195623;-30082386
20191;-51195602;-30079668
20192;-51176868;-30068260
20193;-51155650;-30065733
20194;-51164191;-30072422
20195;-51162703;-30072236
20196;-51173861;-30071911
20197;-51174751;-30064530
20198;-51156956;-30065406
20199;-51156933;-30066127
20200;-51210292;-30071423
20201;-51209528;-30073253
20202;-51209154;-30072392
20203;-51210751;-30062471
20204;-51210873;-30063038
20205;-51215654;-30064048
20206;-51217341;-30062021
20207;-51211170;-30063039
20208;-51211285;-30063236
20209;-51193764;-30065122
20210;-51188855;-30067879
20211;-51201332;-30073737
20212;-51197067;-30067540
20213;-51193417;-30064347
20214;-51191436;-30077993
20215;-51193304;-30078149
20216;-51173424;-30078205
20217;-51171538;-30078235
20218;-51185895;-30075265
20219;-51177796;-30093863
20220;-51177970;-30093551
20221;-51177626;-30093641
20222;-51176071;-30073592
20223;-51160906;-30073571
20224;-51177769;-30075329
20225;-51176401;-30075291
20226;-51221906;-30079436
20227;-51218367;-30078895
20228;-51218689;-30071055
20229;-51212239;-30053639
20230;-51216502;-30065502
20231;-51222271;-30065379
20232;-51207785;-30061943
20233;-51209370;-30062605
20234;-51210771;-30063134
20235;-51193418;-30064347
20236;-51201824;-30060638
20237;-51229799;-30073530
20238;-51217689;-30079688
20239;-51214706;-30073646
20240;-51221749;-30073920
20241;-51173459;-30073377
20242;-51173171;-30073205
20243;-51177337;-30075704
20244;-51191463;-30074252
20245;-51180693;-30073175
20246;-51189598;-30073213
20247;-51188090;-30072958
20248;-51233146;-30072699
20249;-51192483;-30069794
20250;-51172457;-30067608
20251;-51162530;-30069215
20252;-51162698;-30068006
20253;-51177646;-30071861
20254;-51178202;-30072237
20255;-51168933;-30066300
20256;-51167954;-30066176
20257;-51147891;-30049499
20258;-51210120;-30063052
20259;-51207565;-30063485
20260;-51221634;-30073383
20261;-51184958;-30088611
20262;-51177101;-30075874
20263;-51162708;-30076050
20264;-51162624;-30076116
20265;-51169270;-30076051
20266;-51169194;-30076265
20267;-51170277;-30077703
20268;-51169997;-30075834
20269;-51169528;-30075558
20270;-51185317;-30074336
20271;-51177776;-30069500
20272;-51182074;-30069685
20273;-51175182;-30069709
20274;-51181325;-30070226
20275;-51180927;-30069810
20276;-51157005;-30067030
20277;-51180067;-30069981
20278;-51180228;-30070133
20279;-51195928;-30070622
20280;-51226808;-30066336
20281;-51197971;-30059216
20282;-51232558;-30077945
20283;-51232829;-30078087
20284;-51217824;-30078648
20285;-51122507;-29982482
20286;-51189062;-30076165
20287;-51168461;-30076322
20288;-51168451;-30076389
20289;-51162411;-30076888
20290;-51186374;-30076732
20291;-51216938;-30059615
20292;-51175556;-30070108
20293;-51210776;-30063339
20294;-51210559;-30062930
20295;-51212936;-30063530
20296;-51197572;-30059589
20297;-51193545;-30070209
20298;-51196340;-30064701
20299;-51196081;-30063944
20300;-51221537;-30069815
20301;-51221763;-30069680
20302;-51217706;-30069276
20303;-51218179;-30085574
20304;-51203958;-30082891
20305;-51201503;-30097752
20306;-51201381;-30097805
20307;-51165738;-30074610
20308;-51172791;-30073050
20309;-51171923;-30074400
20310;-51175435;-30074485
20311;-51163571;-30074485
20312;-51163683;-30074273
20313;-51163412;-30073884
20314;-51205632;-30055868
20315;-51225464;-30074877
20316;-51230185;-30073444
20317;-51216671;-30066970
20318;-51217198;-30059902
20319;-51209626;-30071802
20320;-51209591;-30072459
20321;-51209036;-30072380
20322;-51218444;-30078822
20323;-51209267;-30068507
20324;-51210878;-30062546
20325;-51218146;-30076714
20326;-51155474;-30072952
20327;-51156004;-30073132
20328;-51174772;-30074440
20329;-51186184;-30074273
20330;-51185921;-30073875
20331;-51193642;-30067446
20332;-51217408;-30064779
20333;-51216576;-30064394
20334;-51217051;-30065772
20335;-51215864;-30068202
20336;-51224040;-30069243
20337;-51217926;-30063886
20338;-51218941;-30078945
20339;-51217606;-30078983
20340;-51218573;-30079060
20341;-51218447;-30079040
20342;-51224982;-30077674
20343;-51217267;-30081213
20344;-51179400;-30071525
20345;-51179431;-30072979
20346;-51165764;-30072297
20347;-51165729;-30073495
20348;-51164056;-30073072
20349;-51164977;-30074207
20350;-51165202;-30074518
20351;-51194493;-30073788
20352;-51178612;-30074689
20353;-51177708;-30074744
20354;-51172669;-30061695
20355;-51166727;-30067404
20356;-51163495;-30068085
20357;-51163977;-30065616
20358;-51190316;-30067761
20359;-51212471;-30072631
20360;-51240047;-30069329
20361;-51241604;-30073036
20362;-51217264;-30068587
20363;-51224548;-30072417
20364;-51218574;-30078936
20365;-51183413;-30070253
20366;-51179729;-30069678
20367;-51182624;-30070296
20368;-51172996;-30069958
